"id","orderId","menuItemId","quantity","price","remark","selectedOptions","status"
"0c3beec7-d3fa-4706-aeb5-7105807c6403","f1c5c5cb-9828-4c27-a1fb-56d35df98685","fb8fe2c6-9c32-4bef-8fa1-43835afcc6c6","1","0.000000000000000000000000000000",,"[{""type"":""single"",""title"":""Sugar"",""choices"":[{""id"":""4fa5be53-3fb1-4f3d-a093-cf72abcb644d"",""label"":""Sugar"",""priceDelta"":0}],""groupId"":""f3365b84-e196-42f0-9fd6-3d8a1d8dde4c"",""required"":true},{""type"":""single"",""title"":""Choice"",""choices"":[{""id"":""c71b228e-1db4-4cbe-add8-682c2f2ff432"",""label"":""Cold"",""priceDelta"":0}],""groupId"":""8090364a-6a50-4ff0-bcd6-d4f2ebb7dab3"",""required"":true}]","READY"
"0c567415-7639-4ad7-aeec-04964502b130","b08362df-fa32-46b4-bc89-6b455762f8c5","fb8fe2c6-9c32-4bef-8fa1-43835afcc6c6","1","0.000000000000000000000000000000",,"[{""type"":""single"",""title"":""Sugar"",""choices"":[{""id"":""4fa5be53-3fb1-4f3d-a093-cf72abcb644d"",""label"":""Sugar"",""priceDelta"":0}],""groupId"":""f3365b84-e196-42f0-9fd6-3d8a1d8dde4c"",""required"":true},{""type"":""single"",""title"":""Choice"",""choices"":[{""id"":""7c6f786f-e742-41b2-9e67-48fa2fb1f7f2"",""label"":""Hot"",""priceDelta"":0}],""groupId"":""8090364a-6a50-4ff0-bcd6-d4f2ebb7dab3"",""required"":true}]","READY"
"0c84e0ee-9981-4620-8741-4c6b71b42fa4","93798c4b-6960-49eb-b9f3-af86d9c91844","591f5a9e-5ae2-4612-a2fb-f42a2701ee97","3","0.000000000000000000000000000000",,"[{""type"":""single"",""title"":""Sugar"",""choices"":[{""id"":""f37891d4-906e-41fd-b016-39fca6854ee6"",""label"":""Sugar"",""priceDelta"":0}],""groupId"":""06a1f88e-2888-479f-8946-109b928ad90b"",""required"":true},{""type"":""single"",""title"":""Choice"",""choices"":[{""id"":""e59338ec-03fe-46fe-a057-6ac686c1c6e9"",""label"":""Cold"",""priceDelta"":0}],""groupId"":""34bfbb80-a978-4fb3-b5b9-ef83fdd3b936"",""required"":true}]","READY"
"0cca3300-9184-46ae-8a30-b9e2f93af5cf","0180b2b6-d7df-4896-aece-07581a7c2f25","bfafbe37-d3a8-4f50-9186-f70a99acb47e","2","0.000000000000000000000000000000",,"[]","READY"
"0d900a4a-d274-457f-929c-dcb3f3dc0b63","7adfbd52-4643-4313-a506-1f326a46faf0","ee41b154-17a0-4f25-897c-0e34d0e9ca3b","2","0.000000000000000000000000000000",,"[{""type"":""single"",""title"":""Option"",""choices"":[{""id"":""a8530576-5d1c-4996-911a-b62cd0a6daf2"",""label"":""Sugar"",""priceDelta"":0}],""groupId"":""12b13edf-d25a-4abf-92d2-5d5b45515fb6"",""required"":true},{""type"":""single"",""title"":""Option"",""choices"":[{""id"":""7ea696b5-36dc-460e-905f-0dc05debdeb3"",""label"":""Cold"",""priceDelta"":0}],""groupId"":""f49b7c85-fcf0-43de-9f46-fdc52f0bd11a"",""required"":true}]","READY"
"0d913ec5-24c3-4f51-80c4-aebf39ad35d2","2b2b9d23-cdee-4e16-b2f3-bb6f7ce126e4","fb8fe2c6-9c32-4bef-8fa1-43835afcc6c6","1","0.000000000000000000000000000000",,"[{""type"":""single"",""title"":""Sugar"",""choices"":[{""id"":""4fa5be53-3fb1-4f3d-a093-cf72abcb644d"",""label"":""Sugar"",""priceDelta"":0}],""groupId"":""f3365b84-e196-42f0-9fd6-3d8a1d8dde4c"",""required"":true},{""type"":""single"",""title"":""Choice"",""choices"":[{""id"":""7c6f786f-e742-41b2-9e67-48fa2fb1f7f2"",""label"":""Hot"",""priceDelta"":0}],""groupId"":""8090364a-6a50-4ff0-bcd6-d4f2ebb7dab3"",""required"":true}]","READY"
"0db4dcfc-8a1d-470c-87f7-338e6847e3ea","fdf31d3a-d0d0-418f-8eb6-3f99c4aad0af","ee41b154-17a0-4f25-897c-0e34d0e9ca3b","1","0.000000000000000000000000000000",,"[{""type"":""single"",""title"":""Option"",""choices"":[{""id"":""a9c0ba9a-f944-4f5f-9c23-759a4d8930f5"",""label"":""No Sugar"",""priceDelta"":0}],""groupId"":""12b13edf-d25a-4abf-92d2-5d5b45515fb6"",""required"":true},{""type"":""single"",""title"":""Option"",""choices"":[{""id"":""7ea696b5-36dc-460e-905f-0dc05debdeb3"",""label"":""Cold"",""priceDelta"":0}],""groupId"":""f49b7c85-fcf0-43de-9f46-fdc52f0bd11a"",""required"":true}]","READY"
"0dd3deea-656f-429b-8709-e5ac99fad30a","8940c2b5-70ed-4c54-bbdb-eb2dee1504d5","fb8fe2c6-9c32-4bef-8fa1-43835afcc6c6","1","0.000000000000000000000000000000",,"[{""type"":""single"",""title"":""Sugar"",""choices"":[{""id"":""d9af3701-1417-4c4e-84c9-b819b0629cad"",""label"":""No Sugar"",""priceDelta"":0}],""groupId"":""f3365b84-e196-42f0-9fd6-3d8a1d8dde4c"",""required"":true},{""type"":""single"",""title"":""Choice"",""choices"":[{""id"":""7c6f786f-e742-41b2-9e67-48fa2fb1f7f2"",""label"":""Hot"",""priceDelta"":0}],""groupId"":""8090364a-6a50-4ff0-bcd6-d4f2ebb7dab3"",""required"":true}]","READY"
"0e4ba21e-8784-4f87-aae9-721ef81286c2","f84e5116-db83-4a68-9a53-de4f3f85d2d5","fb8fe2c6-9c32-4bef-8fa1-43835afcc6c6","1","0.000000000000000000000000000000",,"[{""type"":""single"",""title"":""Sugar"",""choices"":[{""id"":""d9af3701-1417-4c4e-84c9-b819b0629cad"",""label"":""No Sugar"",""priceDelta"":0}],""groupId"":""f3365b84-e196-42f0-9fd6-3d8a1d8dde4c"",""required"":true},{""type"":""single"",""title"":""Choice"",""choices"":[{""id"":""c71b228e-1db4-4cbe-add8-682c2f2ff432"",""label"":""Cold"",""priceDelta"":0}],""groupId"":""8090364a-6a50-4ff0-bcd6-d4f2ebb7dab3"",""required"":true}]","READY"
"0f112df6-3685-44d3-8501-2997a21f3c28","32a26038-057f-45dd-a290-081770fc3c24","ee41b154-17a0-4f25-897c-0e34d0e9ca3b","1","0.000000000000000000000000000000",,"[{""type"":""single"",""title"":""Option"",""choices"":[{""id"":""a8530576-5d1c-4996-911a-b62cd0a6daf2"",""label"":""Sugar"",""priceDelta"":0}],""groupId"":""12b13edf-d25a-4abf-92d2-5d5b45515fb6"",""required"":true},{""type"":""single"",""title"":""Option"",""choices"":[{""id"":""7ea696b5-36dc-460e-905f-0dc05debdeb3"",""label"":""Cold"",""priceDelta"":0}],""groupId"":""f49b7c85-fcf0-43de-9f46-fdc52f0bd11a"",""required"":true}]","READY"
